movieID,rating,numberOfRatings
3196,4.111111,18
3197,3.25,4
3198,3.9411764,17
3199,3.6666667,3
3200,4.375,8
3200,4.375,8
3201,4.105263,19
3202,5.0,1
3203,3.857143,14
3204,3.857143,7
3205,3.0,1
3206,2.75,4
3207,3.0,1
3208,1.8,5
3210,3.625,40
3211,4.0,2
3213,3.7142856,7
3214,4.0,1
3216,5.0,1
3217,4.0,1
3218,3.6,5
3219,3.6923077,13
3221,4.0,2
3223,3.75,4
3224,3.75,4
3225,2.6,5
3232,4.0,1
3235,3.0,3
3238,2.0,6
3239,4.0,1
3240,2.5,2
3241,3.5,2
3243,2.8333333,6
3244,3.6153846,13
3244,3.6153846,13
3246,4.0434785,23
3247,2.967742,31
3248,2.4285715,14
3249,3.5384614,13
3250,2.75,12
3251,4.111111,9
3251,4.111111,9
3252,3.92,25
3253,3.3461537,52
3254,3.2222223,18
3255,3.5652175,46
3256,3.5384614,39
3257,2.76,25
3258,2.8421052,19
3259,3.1333334,15
3260,3.8235295,17
3261,3.7,10
3262,3.2857144,7
3263,3.347826,23
3264,2.909091,11
3265,4.375,8
3266,3.25,8
3267,3.625,8
3268,1.75,8
3269,2.764706,17
3270,3.6,10
3271,3.5,10
3272,3.142857,7
3273,2.952381,21
3274,3.4545455,11
3274,3.4545455,11
3275,4.0,11
3276,1.0,1
3281,5.0,1
3282,4.0,2
3284,3.5,4
3285,3.0,22
3286,2.1666667,6
3286,2.1666667,6
3287,3.3333333,3
3289,4.0,2
3289,4.0,2
3289,4.0,2
3296,3.5714285,7
3298,3.64,25
3299,2.6,5
3299,2.6,5
3300,3.4375,16
3301,3.2380953,21
3302,4.0,1
3303,1.0,1
3304,3.3333333,3
3304,3.3333333,3
3306,4.3333335,3
3307,4.4117646,17
3308,3.5,10
3308,3.5,10
3309,4.0,1
3310,4.8,5
3313,3.5,2
3313,3.5,2
3313,3.5,2
3316,2.6666667,6
3317,3.9375,32
3318,3.0,1
3320,4.5,2
3324,2.0,6
3325,3.0,3
3326,2.3333333,3
3327,3.0,3
3328,3.8666666,15
3329,4.0,1
3330,4.0,6
3331,4.0,1
3334,3.8461537,13
3338,1.0,1
3339,3.0,1
3339,3.0,1
3339,3.0,1
3340,1.0,1
3341,3.75,12
3342,4.0,7
3343,2.5,2
3343,2.5,2
3347,4.2,5
3349,4.0,1
3350,3.7777777,9
3351,3.0,1
3354,2.5,20
3354,2.5,20
3355,3.4444444,9
3357,4.75,4
3357,4.75,4
3358,3.7333333,15
3359,4.214286,14
3360,3.8181818,22
3361,3.9189188,37
3361,3.9189188,37
3362,4.0833335,24
3363,4.193548,31
3364,4.0,6
3364,4.0,6
3365,3.8,10
3368,4.3333335,3
3370,4.0,1
3370,4.0,1
3371,4.0,2
3371,4.0,2
3379,3.2,5
3379,3.2,5
3384,4.5,2
3385,2.6666667,3
3386,3.903226,31
3387,3.4,5
3388,2.5,8
3390,1.5,2
3391,3.3333333,3
3392,2.4,5
3393,2.0,1
3394,3.0,4
3395,2.8,5
3395,2.8,5
3396,3.875,24
3396,3.875,24
3397,3.5714285,7
3398,3.4,10
3399,3.0,1
3400,2.0,2
3401,2.0,4
3402,4.0,1
3404,3.2,10
3404,3.2,10
3405,3.6,5
3405,3.6,5
3406,4.0,3
3408,3.6557376,61
3409,3.3333333,18
3412,3.7142856,7
3414,4.0,4
3414,4.0,4
3415,5.0,1
3417,4.3333335,3
3418,3.8285713,35
3420,3.6923077,13
3420,3.6923077,13
3421,3.94,50
3422,3.4285715,7
3423,4.0,1
3424,3.76,25
3425,3.0,1
3426,3.4,5
3427,1.5,2
3428,3.0,3
3429,4.0,10
3430,2.8,5
3431,2.5,2
3432,1.0,1
3434,4.0,1
3434,4.0,1
3435,4.375,24
3436,2.5714285,7
3437,5.0,1
3438,2.8461537,13
3439,2.3333333,6
3439,2.3333333,6
3439,2.3333333,6
3440,1.3333334,3
3441,2.9230769,13
3442,2.5,2
3444,4.0,1
3445,2.75,8
3446,3.0,1
3447,5.0,1
3447,5.0,1
3448,3.7179487,39
3449,3.5,2
3450,3.2916667,24
3451,3.8125,16
3452,3.0,15
3453,3.0,2
3454,4.0,1
3456,5.0,2
3457,3.8333333,6
3459,4.0,2
3460,3.0,1
3461,3.2727273,11
3461,3.2727273,11
3461,3.2727273,11
3462,4.56,25
3463,1.0,1
3465,4.0,1
3465,4.0,1
3466,3.3333333,3
3467,3.9285715,14
3468,4.2,20
3469,4.5454545,11
3469,4.5454545,11
3470,4.3333335,3
3471,3.9318182,44
3474,4.0,1
3474,4.0,1
3475,5.0,1
3475,5.0,1
3475,5.0,1
3476,3.7333333,15
3477,3.5714285,7
3478,3.3,10
3479,3.4,15
3480,3.7142856,7
3481,3.9672132,61
3483,3.0,5
3483,3.0,5
3484,2.7777777,9
3487,3.0,1
3489,3.090909,33
3490,3.0,2
3491,4.0,1
3492,4.0,1
3494,3.2,10
3495,4.0,1
3496,3.5,2
3497,3.0,2
3497,3.0,2
3498,3.909091,11
3499,3.90625,32
3500,3.0,5
3501,3.875,8
3501,3.875,8
3502,4.0,1
3502,4.0,1
3502,4.0,1
3503,3.3333333,6
3504,4.206897,29
3505,4.0,9
3506,3.3333333,3
3507,3.8235295,17
3508,4.181818,11
3509,3.3333333,3
3510,3.724138,29
3511,2.0,4
3512,3.5555556,18
3513,3.2857144,7
3515,3.4,5
3516,3.6,5
3518,2.0,1
3519,3.5,6
3520,2.6666667,3
3521,3.909091,11
3522,2.0,1
3524,3.875,16
3525,3.4,5
3526,3.5555556,18
3527,3.5384614,39
3528,2.7692308,13
3529,3.625,8
3531,2.0,1
3534,2.9565217,23
3535,3.0,38
3536,3.5714285,14
3537,2.8333333,6
3537,2.8333333,6
3538,3.857143,7
3539,4.0,2
3540,3.0,2
3543,3.952381,21
3544,3.6666667,3
3545,3.8421052,19
3546,3.7692308,13
3547,3.3333333,3
3548,3.9333334,15
3549,3.4117646,17
3550,3.6666667,3
3551,4.0,12
3552,3.5833333,36
3553,4.0,1
3554,3.6666667,3
3555,2.9583333,24
3556,3.5185184,27
3557,3.5,6
3559,3.0,4
3560,4.0,1
3563,1.5,2
3564,2.0,8
3565,3.3636363,11
3566,3.4,10
3567,2.0,1
3568,3.0,1
3569,3.1666667,6
3571,2.75,4
3572,1.5,2
3572,1.5,2
3573,4.0,1
3573,4.0,1
3574,1.0,1
3575,5.0,1
3576,4.0,2
3576,4.0,2
3577,3.0,2
3578,3.9913793,116
3579,2.3333333,3
3580,5.0,1
3581,4.25,4
3581,4.25,4
3584,3.6666667,3
3587,4.0,1
3588,4.0,2
3590,4.0,2
3591,3.2941177,17
3593,1.3846154,13
3594,3.625,8
3596,1.0,1
3598,3.8333333,6
3599,3.75,4
3600,3.25,4
3602,2.0,1
3604,3.8,5
3605,1.5,2
3606,4.111111,9
3608,3.2916667,24
3609,4.0,1
3611,3.0,1
3612,5.0,1
3613,3.0,2
3614,3.4,15
3615,3.2,10
3616,2.0,2
3617,3.0370371,27
3618,3.3333333,9
3619,3.0,1
3620,3.0,2
3620,3.0,2
3622,4.0,2
3623,3.0357144,56
3624,3.3,30
3626,3.5,2
3627,4.3333335,3
3628,4.0,1
3629,4.125,8
3632,5.0,1
3633,3.625,8
3634,3.4,5
3634,3.4,5
3635,3.9333334,15
3637,4.0,1
3637,4.0,1
3638,3.6666667,15
3639,3.4,10
3640,3.0,1
3643,3.5,2
3646,1.8333334,6
3649,3.1,10
3653,4.1,10
3654,4.1,10
3655,4.5,2
3656,5.0,1
3657,4.5,2
3658,3.0,2
3659,3.0,1
3660,3.5,2
3661,3.0,1
3662,3.0,1
3663,3.0,1
3664,3.0,1
3665,4.0,1
3668,3.3333333,9
3669,2.6666667,3
3671,4.0238094,42
3672,3.5714285,7
3673,3.5,2
3673,3.5,2
3674,3.0,2
3675,3.5454545,11
3676,3.4444444,9
3677,4.6,5
3678,3.4,5
3679,4.6666665,3
3680,3.5,2
3680,3.5,2
3680,3.5,2
3681,3.875,8
3682,2.7142856,7
3683,4.35,20
3684,3.8888888,9
3685,3.6153846,13
3686,3.5882354,17
3686,3.5882354,17
3688,3.0,10
3689,2.0,5
3690,2.0,5
3691,2.5,2
3692,3.5,2
3693,3.5,4
3694,2.3333333,3
3695,2.5,2
3696,4.3333335,3
3696,4.3333335,3
3697,2.9285715,14
3697,2.9285715,14
3697,2.9285715,14
3698,3.0588236,17
3698,3.0588236,17
3699,3.5,16
3700,3.6666667,3
3701,3.2857144,14
3702,3.862069,29
3703,3.7619047,21
3704,3.4,15
3705,2.625,8
3706,3.5833333,12
3707,3.1111112,9
3708,3.5,2
3709,2.6666667,3
3710,3.0,1
3712,3.4,10
3713,3.75,4
3714,3.0,2
3715,3.0,3
3716,3.5,2
3717,2.8,45
3718,3.0,2
3719,2.0,1
3720,3.5,2
3721,3.0,1
3723,3.75,4
3724,4.0833335,12
3725,3.0,3
3726,2.0,2
3727,3.5,4
3728,3.5714285,7
3729,4.3333335,3
3730,4.529412,17
3731,4.0,2
3732,3.3333333,3
3733,3.7142856,7
3734,3.8333333,6
3735,4.0869565,23
3736,3.5,6
3737,5.0,1
3738,3.6,5
3739,4.6666665,3
3739,4.6666665,3
3740,3.1333334,15
3740,3.1333334,15
3741,4.1,10
3741,4.1,10
3742,3.8666666,15
3743,3.5,2
3744,2.909091,11
3745,3.3333333,15
3746,5.0,1
3747,3.2857144,7
3747,3.2857144,7
3751,3.5138888,72
3752,2.8,35
3752,2.8,35
3753,3.2978723,47
3754,2.1666667,6
3754,2.1666667,6
3755,2.975,40
3757,5.0,1
3758,3.5,2
3759,3.5,2
3760,3.625,8
3761,4.0,2
3763,3.3157895,19
3764,2.25,4
3765,2.0,1
3766,3.3333333,3
3768,3.0,1
3769,3.2,5
3770,3.3333333,3
3771,3.25,4
3773,2.5,6
3773,2.5,6
3774,1.0,1
3775,3.0,1
3775,3.0,1
3777,1.0,1
3780,2.0,1
3783,3.8333333,12
3784,3.0,2
3785,2.7916667,24
3786,3.2,5
3787,3.0,1
3788,3.5454545,11
3789,4.4,5
3790,4.0,1
3791,3.6111112,18
3792,4.3333335,3
3793,3.6179776,89
3794,3.4,5
3795,4.5,2
3798,3.25,20
3799,1.75,4
3800,2.0,1
3801,3.642857,14
3801,3.642857,14
3802,2.25,4
3804,3.5,2
3805,4.0,1
3806,2.6666667,3
3807,3.2,5
3809,3.4782608,23
3810,2.5,4
3811,4.125,8
3812,3.2222223,9
3813,2.8333333,6
3814,4.3,10
3816,3.6666667,3
3816,3.6666667,3
3819,3.5,4
3820,1.0,1
3820,1.0,1
3820,1.0,1
3821,2.5555556,9
3821,2.5555556,9
3822,1.0,1
3823,3.6666667,3
3824,2.0,4
3825,3.0,19
3826,2.3913043,23
3827,2.9166667,12
3829,2.0,1
3831,3.5,6
3832,3.0,1
3832,3.0,1
3833,3.0,2
3834,3.0,4
3834,3.0,4
3835,3.0,2
3836,3.625,8
3837,5.0,1
3838,2.0,1
3839,1.0,1
3840,4.0,2
3841,2.5714285,7
3843,3.5,2
3844,3.6111112,18
3845,5.0,1
3846,3.0,1
3847,3.0,1
3848,4.0,1
3849,4.0,1
3851,5.0,1
3852,3.875,8
3854,4.0,2
3855,4.0,1
3857,1.6666666,3
3858,3.3333333,3
3859,4.0,1
3860,3.0,1
3861,3.3333333,9
3863,2.9565217,23
3864,2.0,3
3865,2.8333333,6
3868,3.9285715,28
3869,3.4117646,17
3870,3.0,1
3871,4.0,9
3872,4.3333335,3
3873,3.8,10
3873,3.8,10
3877,2.8,5
3879,5.0,1
3880,4.0,1
3882,2.8666666,15
3882,2.8666666,15
3885,3.0,1
3886,3.0,2
3889,1.25,4
3890,3.0,1
3891,1.0,1
3892,3.0,2
3893,2.8421052,19
3895,2.0,1
3896,2.8,5
3896,2.8,5
3897,3.9178083,73
3900,3.0,1
3901,2.5,2
3901,2.5,2
3903,3.3333333,3
3903,3.3333333,3
3906,4.0,1
3906,4.0,1
3908,2.5,4
3909,5.0,1
3910,3.625,16
3911,3.7179487,39
3913,3.5,2
3914,3.3333333,3
3915,4.0,2
3915,4.0,2
3916,3.9,30
3917,3.5555556,9
3918,3.0,4
3919,2.6666667,3
3920,3.5,2
3921,2.5,2
3922,3.0,2
3923,4.0,1
3924,3.0,1
3925,3.875,8
3926,3.0,2
3927,3.6,10
3928,3.6666667,3
3929,4.0,6
3930,3.4,5
3932,3.25,4
3932,3.25,4
3934,4.0,1
3934,4.0,1
3934,4.0,1
3936,3.0,4
3937,2.5,2
3938,4.0,1
3939,3.0,1
3940,3.0,1
3941,4.0,1
3942,3.0,1
3943,4.0,3
3945,4.0,1
3946,2.2857144,7
3947,5.0,1
3947,5.0,1
3948,3.6,60
3949,4.025641,39
3949,4.025641,39
3949,4.025641,39
3949,4.025641,39
3950,3.4,5
3950,3.4,5
3952,4.0,17
3953,2.3333333,3
3955,2.75,4
3956,2.0,2
3957,2.125,8
3959,3.5,14
3960,3.0,1
3961,2.6666667,3
3961,2.6666667,3
3962,2.0,1
3963,3.857143,7
3964,3.0,2
3965,3.0,3
3966,5.0,1
3967,3.7666667,30
3967,3.7666667,30
3968,2.7777777,9
3969,3.2307692,13
3969,3.2307692,13
3970,3.5,2
3971,4.0,1
3972,3.3333333,9
3972,3.3333333,9
3973,3.5,4
3973,3.5,4
3975,3.0,3
3976,4.0,1
3977,2.6785715,56
3978,3.0,9
3979,2.0,13
3979,2.0,13
3980,3.2222223,9
3981,2.4,10
3983,4.25,12
3984,3.5333333,15
3985,3.0,1
3986,2.8666666,15
3987,3.1111112,9
3988,2.652174,23
3989,4.0,4
3990,1.25,4
3991,2.0,7
3991,2.0,7
3992,3.3333333,3
3993,3.0769231,13
3994,3.3846154,39
3996,3.8641975,81
3997,2.3333333,6
3998,2.6923077,13
3999,2.6153846,13
4000,3.0,1
4001,2.0,1
4002,3.4,25
4003,3.0,2
4003,3.0,2
4005,3.3333333,3
4006,3.375,8
4006,3.375,8
4007,4.0,12
4008,3.6666667,21
4009,4.0,4
4010,3.125,8
4010,3.125,8
4011,4.0147057,68
4012,2.5,2
4014,3.7741935,31
4015,2.8235295,17
4016,3.7272727,22
4017,4.1,10
4018,3.137931,29
4018,3.137931,29
4019,3.5,16
4020,3.1,10
4021,3.75,8
4021,3.75,8
4022,3.467742,62
4023,3.3333333,15
4023,3.3333333,15
4024,3.6666667,3
4024,3.6666667,3
4025,2.7837837,37
4026,1.0,1
4027,3.951613,62
4029,3.3846154,13
4030,3.0,3
4031,2.3333333,3
4033,3.9285715,14
4033,3.9285715,14
4034,4.06,50
4035,4.0,1
4036,3.125,8
4037,4.1666665,6
4039,3.4545455,11
4040,2.375,8
4041,3.2857144,7
4042,3.25,4
4043,3.5,2
4045,2.0,1
4046,4.0,2
4047,3.5,4
4048,3.0,1
4048,3.0,1
4052,2.7142856,7
4053,2.0,1
4054,3.375,16
4055,2.6666667,3
4056,3.5,10
4060,4.0,1
4061,3.2,5
4062,3.25,4
4063,3.0,3
4066,3.4285715,7
4067,1.6666666,3
4067,1.6666666,3
4068,3.0,1
4069,2.764706,17
4073,1.0,1
4076,5.0,1
4077,4.0,1
4079,4.0,1
4080,2.8,5
4081,3.0,4
4082,1.0,1
4082,1.0,1
4084,2.909091,11
4085,3.6875,32
4086,4.25,4
4088,5.0,1
4089,3.0,1
4090,3.4,5
4091,3.2,5
4091,3.2,5
4095,4.5,2
4098,3.0,2
4098,3.0,2
4102,3.75,8
4102,3.75,8
4102,3.75,8
4102,3.75,8
4103,4.25,8
4103,4.25,8
4104,1.0,1
4105,3.7333333,15
4106,3.0,1
4108,4.0,1
4109,2.0,2
4111,4.0,2
4114,5.0,1
4115,3.0,1
4115,3.0,1
4115,3.0,1
4116,4.0,3
4117,3.6,5
4121,3.5555556,9
4122,4.0,1
4123,3.0,1
4124,1.75,4
4126,3.0,2
4128,3.8666666,15
4130,2.5,4
4131,4.0,1
4132,3.1111112,9
4133,3.3333333,3
4133,3.3333333,3
4135,3.5,2
4136,2.0,1
4139,2.0,1
4140,5.0,1
4140,5.0,1
4141,4.0,1
4141,4.0,1
4141,4.0,1
4141,4.0,1
4143,3.0,1
4144,4.0,4
4146,2.5,2
4148,3.04,25
4149,2.2857144,7
4149,2.2857144,7
4149,2.2857144,7
4153,2.5,2
4155,3.0,6
4156,2.0,1
4158,2.0,1
4159,2.0,2
4161,3.0416667,24
4162,1.0,1
4166,3.25,4
4167,2.4285715,7
4168,3.0,2
4168,3.0,2
4171,4.0,1
4171,4.0,1
4174,3.8,5
4175,3.0,1
4177,3.6666667,3
4178,4.0,5
4179,4.3333335,3
4180,4.0,1
4181,4.0,1
4183,3.0,1
4183,3.0,1
4184,4.0,2
4185,4.0,1
4186,3.6,5
4187,4.4,5
4188,3.75,4
4189,4.5,2
4190,4.0,9
4191,3.6666667,6
4194,3.5,2
4195,4.0,2
4197,4.0,1
4198,3.0,1
4198,3.0,1
4201,5.0,1
4203,1.6666666,3
4205,3.3333333,6
4207,2.0,1
4208,1.0,1
4208,1.0,1
4210,3.25,8
4211,3.857143,7
4211,3.857143,7
4212,3.5,4
4213,4.0,2
4214,3.0,11
4215,1.0,1
4216,4.0,2
4216,4.0,2
4216,4.0,2
4217,4.0,2
4218,4.0,2
4219,3.5,4
4220,3.75,4
4221,3.0,3
4222,3.0,1
4223,3.4583333,24
4224,3.0,1
4225,3.3333333,9
4226,4.292683,82
4228,3.142857,7
4228,3.142857,7
4229,3.0,1
4229,3.0,1
4231,2.5,2
4232,3.125,8
4232,3.125,8
4234,3.1666667,6
4235,4.3157897,19
4236,3.5,2
4237,3.5,2
4238,3.4166667,12
4239,3.2592592,27
4239,3.2592592,27
4246,3.5576923,52
4247,3.0,7
4248,2.5,2
4251,4.0,3
4252,5.0,1
4252,5.0,1
4254,1.6666666,3
4254,1.6666666,3
4254,1.6666666,3
4255,2.0,3
4262,3.6785715,28
4263,4.5,4
4263,4.5,4
4265,1.0,2
4266,3.0,1
4267,3.3333333,3
4268,2.0,1
4268,2.0,1
4270,2.857143,21
4271,3.3333333,3
4273,4.3333335,3
4274,2.5,2
4275,3.0,6
4276,3.0,3
4276,3.0,3
4276,3.0,3
4277,5.0,1
4277,5.0,1
4278,2.0,2
4279,3.0,2
4280,3.7777777,9
4281,3.0,1
4282,3.3333333,3
4284,3.0,1
4290,3.0,3
4291,2.4444444,9
4292,3.857143,7
4293,2.5,2
4294,3.0,2
4294,3.0,2
4294,3.0,2
4296,2.0,2
4296,2.0,2
4296,2.0,2
4297,4.0,1
4297,4.0,1
4298,4.0,1
4298,4.0,1
4298,4.0,1
4298,4.0,1
4299,3.7333333,15
4300,2.5,2
4302,5.0,1
4302,5.0,1
4304,4.5,4
4305,2.3333333,3
4305,2.3333333,3
4306,4.1100917,109
4306,4.1100917,109
4308,3.8108108,37
4308,3.8108108,37
4310,3.1304348,23
4310,3.1304348,23
4312,4.0,3
4316,2.0,2
4317,3.0,3
4318,2.6666667,3
4319,3.0,1
4319,3.0,1
4321,3.75,12
4322,3.5,10
4324,3.0,1
4326,4.142857,7
4326,4.142857,7
4327,3.8888888,9
4327,3.8888888,9
4329,3.0,2
4332,2.0,1
4333,3.0,10
4333,3.0,10
4333,3.0,10
4334,2.5,2
4337,3.0,1
4338,5.0,1
4339,3.6666667,3
4340,2.6666667,6
4342,5.0,1
4343,2.6153846,13
4344,2.9545455,22
4345,3.0,5
4345,3.0,5
4349,4.5,2
4350,1.0,1
4351,3.4,10
4352,3.6666667,3
4353,4.0,1
4354,4.0,1
4355,2.5,2
4356,4.0,5
4357,3.8,5
4359,3.2,5
4360,3.0,2
4361,3.8181818,22
4366,3.3333333,6
4367,2.9583333,24
4367,2.9583333,24
4367,2.9583333,24
4368,3.5,2
4369,3.28,25
4370,3.060606,33
4371,2.0,2
4372,3.125,8
4375,4.0,1
4378,3.5833333,12
4380,3.5,2
4381,3.0,2
4383,2.5,2
4383,2.5,2
4384,4.0,2
4386,1.0,4
4387,2.5,4
4388,2.357143,14
4389,3.5,2
4390,3.0,1
4391,4.0,1
4392,2.0,1
4394,2.3333333,3
4396,3.5,4
4397,3.0,1
4399,1.0,1
4401,4.0,1
4402,2.0,1
4403,3.0,2
4404,3.0,2
4404,3.0,2
4406,3.875,8
4406,3.875,8
4406,3.875,8
4409,2.0,3
4410,4.0,3
4411,3.0,1
4411,3.0,1
4411,3.0,1
4411,3.0,1
4420,3.0,3
4420,3.0,3
4420,3.0,3
4420,3.0,3
4422,4.5,2
4424,3.2,5
4426,4.0,1
4426,4.0,1
4427,4.25,8
4428,5.0,1
4428,5.0,1
4432,4.25,4
4432,4.25,4
4433,1.0,1
4437,4.3333335,3
4438,4.0,3
4440,3.6666667,3
4441,2.3333333,3
4442,5.0,1
4442,5.0,1
4443,4.3333335,3
4444,4.0,3
4445,3.0,1
4446,2.75,12
4446,2.75,12
4446,2.75,12
4446,2.75,12
4447,3.3181818,22
4447,3.3181818,22
4448,3.3076923,13
4450,4.0,7
4450,4.0,7
4452,2.6,5
4453,2.0,2
4453,2.0,2
4453,2.0,2
4458,3.0,1
4459,5.0,1
4462,3.0,1
4464,3.6,5
4465,3.8333333,6
4466,5.0,1
4466,5.0,1
4466,5.0,1
4467,4.142857,7
4469,4.0,1
4469,4.0,1
4469,4.0,1
4473,4.0,1
4474,3.25,4
4475,4.0,1
4477,1.0,1
4478,3.6,5
4479,4.0,1
4480,3.0,4
4482,2.5,4
4483,3.5,2
4486,2.5,2
4487,2.0,6
4488,2.6666667,3
4488,2.6666667,3
4489,3.5625,16
4490,3.0,2
4491,2.0,1
4492,3.3333333,3
4493,4.0,1
4495,2.6666667,3
4496,3.0,3
4498,4.0,1
4499,3.4444444,9
4499,3.4444444,9
4501,3.0,3
4502,1.5,2
4503,3.0,4
4506,3.6666667,3
4508,3.25,4
4509,4.0,1
4509,4.0,1
4509,4.0,1
4515,3.0,1
4516,3.5,2
4516,3.5,2
4518,5.0,1
4519,3.4,5
4520,5.0,1
4521,4.0,1
4522,5.0,1
4523,3.5,2
4524,4.0,1
4526,2.25,4
4527,3.0,1
4528,2.0,1
4529,2.5,2
4529,2.5,2
4531,2.0,1
4531,2.0,1
4531,2.0,1
4533,3.6666667,3
4534,3.0,1
4534,3.0,1
4535,3.6666667,3
4537,4.0,2
4538,1.0,1
4539,3.0,1
4541,3.0,1
4543,3.0,1
4544,2.0,3
4544,2.0,3
4544,2.0,3
4544,2.0,3
4545,3.125,8
4546,3.6666667,3
4550,2.0,1
4552,4.3333335,3
4552,4.3333335,3
4552,4.3333335,3
4552,4.3333335,3
4555,2.0,1
4557,3.2857144,7
4558,2.7142856,7
4559,1.0,1
4560,3.0,1
4561,4.0,1
4562,3.0,2
4562,3.0,2
4562,3.0,2
4563,2.3333333,3
4563,2.3333333,3
4564,2.4,5
4565,5.0,1
4566,3.5,2
4567,5.0,1
4568,4.0,1
4569,1.0,1
4570,4.0,2
4571,3.52,25
4572,3.0,3
4573,4.0,1
4577,4.0,2
4578,2.0,1
4584,5.0,1
4584,5.0,1
4584,5.0,1
4585,4.0,2
4585,4.0,2
4585,4.0,2
4587,2.0,4
4589,4.0,2
4589,4.0,2
4591,5.0,1
4592,1.0,1
4593,2.0,1
4600,4.0,1
4602,3.0,1
4603,3.0,2
4605,1.0,1
4606,2.0,1
4608,4.0,1
4610,3.0,1
4610,3.0,1
4612,5.0,1
4612,5.0,1
4614,2.5,2
4615,1.0,1
4615,1.0,1
4616,4.25,4
4617,5.0,1
4617,5.0,1
4618,2.75,4
4618,2.75,4
4619,4.0,1
4621,2.875,8
4622,3.0,1
4623,3.8,15
4624,2.5,2
4624,2.5,2
4625,1.0,1
4626,5.0,1
4627,2.6666667,3
4628,4.0,3
4629,2.0,2
4630,3.0,2
4632,5.0,1
4634,3.0,1
4636,2.0,1
4638,2.4782608,23
4639,2.7272727,11
4639,2.7272727,11
4639,2.7272727,11
4641,3.9230769,26
4641,3.9230769,26
4642,4.6666665,3
4643,3.0370371,27
4643,3.0370371,27
4643,3.0370371,27
4649,2.8,5
4652,2.5,2
4654,1.8,5
4655,3.0,1
4658,3.6666667,3
4659,4.0,1
4659,4.0,1
4659,4.0,1
4660,4.0,1
4661,4.25,4
4662,3.5,4
4663,4.0,1
4664,3.3333333,3
4666,1.0,1
4667,2.0,1
4670,4.0,1
4670,4.0,1
4673,2.857143,7
4674,1.0,1
4675,2.0,2
4675,2.0,2
4675,2.0,2
4675,2.0,2
4675,2.0,2
4677,2.5,2
4678,3.6,5
4679,3.5,8
4680,2.0,1
4681,3.625,8
4682,3.6666667,3
4682,3.6666667,3
4686,1.5,2
4687,1.0,1
4688,4.0,3
4688,4.0,3
4690,1.0,1
4690,1.0,1
4692,3.0,1
4696,5.0,1
4696,5.0,1
4697,3.3333333,3
4698,4.0,1
4699,3.5,6
4700,3.0666666,15
4701,3.2142856,14
4703,3.5,2
4703,3.5,2
4704,3.5,2
4705,3.75,4
4706,4.0,1
4709,3.5,4
4710,3.5,2
4711,5.0,1
4713,3.0,3
4714,2.0,3
4716,1.0,1
4717,5.0,1
4717,5.0,1
4717,5.0,1
4718,3.0,21
4719,2.0,1
4720,3.4482758,29
4720,3.4482758,29
4720,3.4482758,29
4722,4.3333335,3
4722,4.3333335,3
4723,4.0,4
4724,5.0,1
4724,5.0,1
4727,2.25,4
4728,3.6,5
4731,5.0,1
4731,5.0,1
4732,4.0,1
4733,4.0,2
4734,3.2727273,22
4734,3.2727273,22
4735,2.0,4
4736,1.0,1
4737,2.0,1
4737,2.0,1
4737,2.0,1
4738,4.0,1
4740,2.0,1
4740,2.0,1
4740,2.0,1
4743,3.0,1
4744,2.0,2
4745,2.0,2
4745,2.0,2
4749,2.0,1
4749,2.0,1
4749,2.0,1
4751,4.0,1
4751,4.0,1
4752,4.0,1
4752,4.0,1
4754,4.0,2
4755,5.0,1
4756,1.5,2
4756,1.5,2
4757,1.5,2
4757,1.5,2
4765,3.5,4
4766,4.0,1
4767,3.0,3
4767,3.0,3
4768,1.0,1
4769,3.0,3
4770,3.0,1
4771,4.0,1
4772,4.3333335,3
4772,4.3333335,3
4774,3.0,1
4774,3.0,1
4775,2.0,1
4775,2.0,1
4776,3.3333333,24
4782,2.5,2
4783,4.6666665,3
4784,2.0,3
4787,3.8333333,6
4789,5.0,1
4789,5.0,1
4789,5.0,1
4789,5.0,1
4789,5.0,1
4795,3.5,4
4796,5.0,1
4798,3.5,2
4799,4.0,6
4800,4.0,1
4800,4.0,1
4800,4.0,1
4802,4.2,5
4803,3.0,5
4804,3.0,1
4806,4.0,1
4809,3.8,5
4810,4.0,2
4811,4.0,2
4812,3.0,1
4814,3.3333333,9
4815,3.5,2
4816,3.2903225,31
4818,2.0,1
4821,5.0,1
4822,5.0,1
4822,5.0,1
4823,3.2307692,13
4826,3.5,2
4830,3.5,2
4831,3.0,1
4832,3.0,2
4832,3.0,2
4833,3.0,1
4834,2.5,2
4835,3.2857144,7
4836,3.0,2
4836,3.0,2
4837,1.0,1
4840,2.0,1
4842,4.0,1
4844,2.909091,11
4846,3.7777777,9
4848,3.8076923,26
4849,3.0,1
4851,4.0,1
4854,2.0,1
4855,3.2941177,17
4855,3.2941177,17
4855,3.2941177,17
4857,3.25,8
4859,1.0,1
4859,1.0,1
4859,1.0,1
4859,1.0,1
4862,2.0,1
4863,4.0,1
4863,4.0,1
4863,4.0,1
4863,4.0,1
4865,3.3846154,13
4866,2.6666667,3
4867,3.75,4
4873,4.285714,7
4873,4.285714,7
4874,3.375,16
4875,1.0,1
4876,1.3333334,3
4876,1.3333334,3
4878,4.193548,62
4878,4.193548,62
4880,3.8,5
4880,3.8,5
4880,3.8,5
4881,3.7142856,14
4885,2.0,1
4885,2.0,1
4885,2.0,1
4886,4.0263157,76
